id,area_used,area,bedroom,wc,juridical,latitude,longitude,seniority,witdh,length,no_hospital_1km,no_school_1km,no_cafe_1km,no_restaurant_1km,no_atm_1km,no_bank_1km,no_supermarket_1km,no_marketplace_1km,no_pharmacy_1km,no_fuel_1km,address_district,address_ward,address_street,price(billionVND)
22489377,65.0,65.0,3.0,3.0,Sổ hồng,10.807053565,106.667713165,340.0,3.8,17.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Tân Bình, Phường 2, Bạch Đằng,10.8
22547449,213.0,72.0,4.0,4.0,Sổ hồng,10.785167695,106.62707901,2155.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Tân Phú, Phường Phú Thọ Hòa, Nguyễn Sơn,5.2
22466989,41.0,41.0,3.0,4.0,Sổ hồng,10.80666399,106.67372131000002,340.0,5.6,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Phú Nhuận, Phường 9, Bùi Văn Thêm,12.9
22537112,32.0,32.0,2.0,2.0,Sổ hồng,10.798440455,106.70462799000006,340.0,3.9,8.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Bình Thạnh, Phường 15, Điện Biên Phủ,5.2
22547606,100.0,100.0,2.0,2.0,Sổ hồng,10.878483295,106.67149734500003,605.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 12, Phường Thạnh Xuân, Thạnh Xuân 38,4.6
22547518,128.0,64.0,2.0,3.0,Sổ hồng,10.799312115,106.65837860500004,204.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Tân Bình, Phường 4, Hoàng Văn Thụ,6.9
22547593,210.0,70.0,5.0,5.0,Sổ hồng,10.79366684,106.662658695,204.0,5.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Tân Bình, Phường 3, Phạm Văn Hai,7.9
22546938,115.0,115.0,4.0,2.0,Sổ hồng,10.839486125,106.79618454,126.0,4.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú A, Đường 160,4.0
22546005,68.0,22.0,2.0,2.0,Sổ hồng,10.79106617,106.63414382499992,1335.0,3.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Tân Phú, Phường Tân Thành, Thành Công,4.8
22546010,100.0,32.0,2.0,3.0,Sổ hồng,10.79477692,106.62191391,1335.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Tân Phú, Phường Tân Quý, Đô Đốc Long,5.7
22544124,400.0,91.0,5.0,5.0,Sổ đỏ,10.792609695,106.67912674000002,28.0,7.2,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Phú Nhuận, Phường 12, Huỳnh Văn Bánh,12.5
22545148,90.0,45.0,3.0,2.0,Sổ đỏ,10.821986675,106.73716353999998,28.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Bình Thạnh, Phường 28, Bình Quới,6.8
22545149,400.0,88.0,6.0,6.0,Sổ đỏ,10.80703497,106.68431091499995,28.0,5.5,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Phú Nhuận, Phường 5, Thích Quảng Đức,19.5
22547660,120.0,120.0,5.0,3.0,Sổ hồng,10.798748015,106.7009086600001,32.0,3.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Bình Thạnh, Phường 2, Bùi Hữu Nghĩa,12.0
22538388,56.0,56.0,7.0,7.0,Sổ hồng,10.81207228,106.68751907499995,286.0,7.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Bình Thạnh, Phường 5, Hoàng Hoa Thám,7.0
22545826,210.0,210.0,4.0,3.0,Sổ hồng,10.84790087,106.781555175,126.0,12.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Hiệp Phú, Xa Lộ Hà Nội,7.5
22546274,36.0,36.0,3.0,3.0,Sổ hồng,10.78987455,106.67098617500004,365.0,3.5,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Phú Nhuận, Phường 13, Lê Văn Sỹ,6.59
22546279,35.0,35.0,5.0,4.0,Sổ hồng,10.81578016,106.69408034999992,365.0,3.2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Bình Thạnh, Phường 11, Lê Quang Định,5.15
22546287,36.0,36.0,2.0,2.0,Sổ hồng,10.81246805,106.70149612,365.0,4.1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Bình Thạnh, Phường 12, Nơ Trang Long,4.45
22547324,48.0,16.0,2.0,3.0,Sổ hồng,10.785167695,106.62707901,730.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Tân Phú, Phường Phú Thọ Hòa, Lê Thúc Hoạch,2.68
22547383,259.0,65.0,5.0,5.0,Sổ hồng,10.81246805,106.70149612,28.0,4.5,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Bình Thạnh, Phường 12, Ngô Đức Kế,9.8
22547436,265.0,57.0,5.0,5.0,Sổ đỏ,10.81246805,106.70149612,28.0,3.3,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Bình Thạnh, Phường 12, Bùi Đình Túy,11.0
22546120,64.0,32.0,2.0,2.0,Sổ hồng,10.80695629,106.60586548000003,730.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Bình Tân, Phường Bình Hưng Hòa, Phạm Đăng Giảng,3.29
22547471,368.0,92.0,5.0,5.0,Sổ hồng,10.81246805,106.70149612,28.0,4.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Bình Thạnh, Phường 12, Phan Văn Trị,17.3
22546053,117.0,117.0,5.0,4.0,Sổ hồng,10.83241463,106.67178726499992,1425.0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Gò Vấp, Phường 10, Quang Trung,24.5
22546162,65.0,65.0,3.0,2.0,Sổ hồng,10.839188575,106.66107940999996,1425.0,4.3,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Gò Vấp, Phường 11, Nguyễn Văn Khối,4.99
22546080,110.0,110.0,6.0,6.0,Sổ hồng,10.845532415,106.66476440499991,1425.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Gò Vấp, Phường 16, Lê Đức Thọ,16.0
22547027,160.0,84.0,2.0,2.0,Sổ đỏ,10.74273157,106.609161375,1095.0,4.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Bình Tân, Phường Bình Trị Đông B, Đường số 1A,9.2
22546778,866.0,180.0,36.0,37.0,Sổ hồng,10.845728395,106.64403915499996,1425.0,7.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Gò Vấp, Phường 14, Phan Huy Ích,38.5
22547714,57.0,60.0,3.0,3.0,Sổ hồng,10.797850135,106.80248260500002,6.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Phú Hữu, D15,4.0
22547646,310.0,62.0,7.0,7.0,Sổ hồng,10.80666399,106.67372131000002,152.0,4.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Phú Nhuận, Phường 9, Hoàng Văn Thụ,12.7
22547650,90.0,90.0,5.0,5.0,Sổ hồng,10.85679722,106.73923874000002,6.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Thủ Đức (TP. Thủ Đức), Phường Tam Phú, Cây Keo,8.98
22547652,30.0,30.0,1.0,2.0,Sổ hồng,10.84063673,106.63322448999998,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 12, Phường Đông Hưng Thuận, Nguyễn Văn Quá,2.5
22547664,86.0,43.0,3.0,2.0,Sổ hồng,10.81578016,106.69408034999992,28.0,3.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Bình Thạnh, Phường 11, Phan Văn Trị,3.9
22547663,208.0,52.0,5.0,5.0,Sổ hồng,10.81207228,106.68751907499995,28.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Bình Thạnh, Phường 5, Hoàng Hoa Thám,9.7
22547669,75.0,40.0,2.0,3.0,Hợp đồng mua bán,10.72914648,106.74908447000008,42.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 7, Phường Phú Thuận, Huỳnh Tấn Phát,4.8
22547685,50.0,50.0,3.0,3.0,Sổ hồng,10.798440455,106.70462799000006,1885.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Bình Thạnh, Phường 15, Điện Biên Phủ,4.0
22547667,100.0,100.0,5.0,6.0,Sổ hồng,10.762645725,106.76771927000004,850.0,5.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 2 (TP. Thủ Đức), Phường Thạnh Mỹ Lợi, Thạnh Mỹ Lợi,11.0
22547675,1491.0,252.0,70.0,70.0,Sổ hồng,10.74192953,106.70975494000004,2520.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 7, Phường Tân Quy, Đường số 45,70.0
22547716,105.0,4.0,2.0,1.0,Sổ hồng,10.86662817,106.59484100500003,261.0,5.2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Huyện Hóc Môn, Xã Xuân Thới Đông, Trần Văn Mười,3.4
22547731,108.0,108.0,2.0,2.0,Sổ hồng,10.854287738175728,106.75013542269836,850.0,4.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Thủ Đức (TP. Thủ Đức), Phường Linh Đông, Đường số 10,8.9
22547719,44.0,37.0,1.0,1.0,Sổ hồng,10.867215651061787,106.61560201515984,57.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Huyện Hóc Môn, Xã Trung Chánh, Nguyễn Ảnh Thủ,2.2
22547751,33.0,33.0,3.0,4.0,Sổ hồng,10.79138,106.68898289999991,204.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 1, Phường Tân Định, Trần Khắc Chân,9.9
22547748,39.0,20.0,2.0,2.0,Sổ hồng,10.81578016,106.69408034999992,2460.0,2.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Bình Thạnh, Phường 11, Phan Văn Trị,2.36
22547749,170.0,58.0,4.0,4.0,Sổ hồng,10.734683035,106.64796829,47.0,3.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 8, Phường 6, Bùi Minh Trực,4.8
22545002,290.0,58.0,6.0,5.0,Sổ hồng,10.79366684,106.662658695,148.0,4.5,13.0,6.0,27.0,42.0,47.0,12.0,30.0,0.0,3.0,9.0,3.0, Quận Tân Bình, Phường 3, Phạm văn hai,7.3
22546093,80.0,20.0,4.0,4.0,Sổ hồng,10.799896745070784,106.67546653356248,1395.0,3.0,7.0,6.0,22.0,34.0,28.0,21.0,37.0,0.0,2.0,6.0,5.0, Quận Phú Nhuận, Phường 9, Hoàng Văn Thụ,3.35
22546100,48.0,48.0,3.0,4.0,Sổ hồng,10.77220869,106.62760924999998,21.0,4.0,12.0,0.0,16.0,0.0,3.0,4.0,17.0,0.0,5.0,10.0,6.0, Quận Tân Phú, Phường Hiệp Tân, Tô Hiệu,5.5
22546103,39.0,39.0,3.0,4.0,Sổ hồng,10.77220869,106.62760924999998,21.0,4.0,10.0,0.0,16.0,0.0,3.0,4.0,17.0,0.0,5.0,10.0,6.0, Quận Tân Phú, Phường Hiệp Tân, Tô Hiệu,5.3
22546104,39.0,39.0,3.0,2.0,Sổ hồng,10.767807005,106.59346771499996,21.0,4.0,10.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0, Quận Bình Tân, Phường Bình Trị Đông A, Lê Văn Quới,3.9
22546097,319.0,69.0,10.0,7.0,Sổ hồng,10.813089382976,106.69360398974436,1395.0,4.0,17.0,3.0,5.0,8.0,9.0,6.0,5.0,0.0,2.0,6.0,9.0, Quận Bình Thạnh, Phường 11, Nguyễn Văn Đậu,17.5
22546108,138.0,60.0,4.0,3.0,Sổ hồng,10.84850788,106.82007598999996,26.0,4.0,15.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Long Thạnh Mỹ, Nguyễn Xiển,4.35
22505072,70.0,70.0,8.0,8.0,Sổ hồng,10.81776905,106.77964401500004,192.0,4.3,16.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long B, Tăng Nhơn Phú,4.0
22516982,150.0,150.0,10.0,10.0,Sổ hồng,10.797850135,106.80248260500002,192.0,25.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phú Hữu, Gò Cát,5.0
22508887,65.0,65.0,10.0,10.0,Sổ hồng,10.822068215000002,106.764221195,192.0,7.0,9.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long A, Nam Hòa,4.0
22505073,56.0,56.0,2.0,3.0,Sổ hồng,10.859988215,106.800296785,192.0,5.0,11.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tân Phú, Đường số 179,4.0
22505075,80.0,80.0,2.0,2.0,Sổ hồng,10.82986641,106.78774261499996,192.0,4.0,19.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú B, Đường số 4,4.0
22505070,63.0,63.0,4.0,3.0,Sổ hồng,10.80635738,106.82874298000002,192.0,4.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0, Quận 9 (TP. Thủ Đức), Phường Trường Thạnh, Ích Thạnh,4.0
22505069,55.0,55.0,5.0,4.0,Sổ hồng,10.793345925,106.822265625,192.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Long Trường, Đường số 1,4.0
22488766,280.0,70.0,4.0,4.0,Sổ hồng,10.839486125,106.79618454,192.0,4.0,13.0,1.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú A, Man Thiện,7.0
22548469,292.0,100.0,5.0,5.0,Sổ hồng,10.827872275,106.70423507500004,1395.0,5.0,20.0,0.0,3.0,9.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0, Quận Bình Thạnh, Phường 13, Bình Lợi,15.0
22548370,392.0,392.0,2.0,2.0,Sổ hồng,10.81919575,106.6532440200001,1395.0,10.6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Tân Bình, Phường 15, Phan Huy Ích,29.0
22548282,227.0,227.0,2.0,2.0,Sổ hồng,10.814409284191028,106.62449645919698,1395.0,10.0,20.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,4.0, Quận Tân Phú, Phường Tây Thạnh, Tây Thạnh,39.0
22548281,440.0,440.0,5.0,7.0,Sổ hồng,10.82276867338797,106.69502234012064,1395.0,11.0,19.0,0.0,14.0,9.0,17.0,7.0,6.0,0.0,3.0,5.0,3.0, Quận Gò Vấp, Phường 5, Phan Văn Trị,49.5
22547961,35.0,35.0,2.0,2.0,Sổ hồng,10.843888597415626,106.64626407463506,1395.0,3.5,10.0,0.0,12.0,7.0,2.0,4.0,0.0,0.0,1.0,8.0,3.0, Quận Gò Vấp, Phường 8, Nguyễn Văn Khối,4.1
22504977,51.0,51.0,4.0,3.0,Sổ hồng,10.80635738,106.82874298000002,192.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0, Quận 9 (TP. Thủ Đức), Phường Trường Thạnh, Lã Xuân Oai,4.0
22474971,60.0,60.0,2.0,2.0,Sổ hồng,10.83555126,106.724040985,192.0,5.0,12.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0, Quận Thủ Đức (TP. Thủ Đức), Phường Hiệp Bình Chánh, Đường 38,4.0
22472163,50.0,50.0,2.0,2.0,Sổ đỏ,10.859988215,106.800296785,192.0,4.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tân Phú, Đường 138,3.9
22507909,84.0,84.0,10.0,10.0,Sổ hồng,10.81776905,106.77964401500004,192.0,4.0,21.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long B, Đỗ Xuân Hợp,4.0
22505037,70.0,70.0,3.0,2.0,Sổ hồng,10.822068215000002,106.764221195,192.0,4.2,16.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long A, Tây Hòa,4.0
22505042,70.0,70.0,3.0,3.0,Sổ hồng,10.82986641,106.78774261499996,192.0,4.5,14.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú B, Quang Trung,4.0
22505041,59.0,6.0,2.0,3.0,Sổ hồng,10.675990661444876,106.6994333267212,192.0,4.0,14.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Long Bình, Phước Thiện,4.0
22505046,72.0,72.0,2.0,3.0,Sổ hồng,10.675990661444876,106.6994333267212,192.0,4.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Long Bình, Đường số 16,4.0
22505032,70.0,70.0,4.0,3.0,Sổ hồng,10.675990661444876,106.6994333267212,192.0,4.2,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Long Bình, Nguyễn Xiển,4.0
22505028,72.0,72.0,3.0,2.0,Sổ hồng,10.84790087,106.781555175,192.0,4.0,18.0,3.0,10.0,3.0,7.0,8.0,8.0,0.0,1.0,2.0,4.0, Quận 9 (TP. Thủ Đức), Phường Hiệp Phú, Trương Văn Thành,4.0
22496546,100.0,100.0,10.0,10.0,Không xác định,10.822068215000002,106.764221195,192.0,3.5,30.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long A, Tây Hòa,4.7
22496100,100.0,50.0,10.0,10.0,Không xác định,10.839486125,106.79618454,192.0,4.0,13.0,1.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú A, Lã Xuân Oai,4.0
22483954,480.0,120.0,5.0,4.0,Sổ hồng,10.81776905,106.77964401500004,192.0,5.0,20.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long B, Đỗ Xuân Hợp,14.0
22505076,66.0,2.0,2.0,1.0,Sổ hồng,10.81776905,106.77964401500004,192.0,4.52,14.6,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long B, Dương Đình Hội,4.0
22526743,85.0,85.0,4.0,4.0,Sổ hồng,10.82986641,106.78774261499996,192.0,5.0,17.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú B, Đình Phong Phú,8.0
22532380,41.0,41.0,2.0,1.0,Sổ hồng,10.82986641,106.78774261499996,192.0,4.0,10.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú B, Đường 11,3.15
22517757,51.0,51.0,4.0,3.0,Sổ hồng,10.757564065,106.73672104000002,43.0,3.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 7, Phường Tân Thuận Đông, Trần Xuân Soạn,8.7
22507779,85.0,85.0,10.0,10.0,Sổ hồng,10.81776905,106.77964401500004,192.0,4.3,19.6,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long B, Đỗ Xuân Hợp,4.0
22481328,159.0,52.0,3.0,3.0,Sổ hồng,10.82986641,106.78774261499996,192.0,4.0,13.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú B, Đường số 4,4.0
22472606,110.0,6.0,2.0,1.0,Giấy tờ hợp lệ,10.793345925,106.822265625,192.0,5.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Long Trường, Đường số 1,2.9
22486672,140.0,70.0,4.0,3.0,Sổ hồng,10.81776905,106.77964401500004,192.0,8.0,9.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long B, Đường số 22,6.0
22477119,90.0,90.0,1.0,1.0,Sổ hồng,10.84790087,106.781555175,192.0,5.0,18.0,3.0,10.0,3.0,7.0,8.0,8.0,0.0,1.0,2.0,4.0, Quận 9 (TP. Thủ Đức), Phường Hiệp Phú, Tự Do,5.1
22474366,83.0,83.0,5.0,4.0,Sổ đỏ,10.862113,106.78448105000008,192.0,4.0,17.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0, Quận Thủ Đức (TP. Thủ Đức), Phường Linh Trung, Đường số 9,13.0
22473584,115.0,115.0,2.0,3.0,Sổ đỏ,10.797850135,106.80248260500002,192.0,4.4,26.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phú Hữu, Gò Cát,4.9
22471480,80.0,80.0,2.0,3.0,Sổ đỏ,10.793345925,106.822265625,192.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Long Trường, Nguyễn Duy Trinh,4.0
22470275,160.0,80.0,3.0,2.0,Sổ đỏ,10.793345925,106.822265625,192.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Long Trường, Nguyễn Duy Trinh,3.7
22492480,100.0,50.0,10.0,10.0,Sổ hồng,10.84790087,106.781555175,192.0,7.0,8.0,3.0,10.0,3.0,7.0,8.0,8.0,0.0,1.0,2.0,4.0, Quận 9 (TP. Thủ Đức), Phường Hiệp Phú, Đường 147,4.0
22509735,214.0,214.0,5.0,5.0,Sổ hồng,10.744262215,106.69773483000006,43.0,10.0,22.0,1.0,9.0,5.0,13.0,6.0,2.0,0.0,2.0,4.0,4.0, Quận 7, Phường Tân Hưng, Trần Xuân Soạn,26.0
22490768,160.0,160.0,10.0,10.0,Sổ hồng,10.81776905,106.77964401500004,192.0,7.0,22.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long B, Đỗ Xuân Hợp,9.95
22472436,55.0,55.0,5.0,4.0,Sổ hồng,10.793345925,106.822265625,192.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Long Trường, Đường số 1,4.0
22515415,975.0,975.0,8.0,10.0,Sổ hồng,10.809147835,106.73532104500008,43.0,22.0,46.0,1.0,11.0,23.0,42.0,4.0,0.0,0.0,1.0,3.0,2.0, Quận 2 (TP. Thủ Đức), Phường Thảo Điền, Thảo Điền,240.0
22472165,90.0,90.0,2.0,2.0,Sổ đỏ,10.85679722,106.73923874000002,192.0,4.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Thủ Đức (TP. Thủ Đức), Phường Tam Phú, Tam Bình,3.8
22471551,210.0,70.0,3.0,4.0,Sổ đỏ,10.793345925,106.822265625,192.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Long Trường, Nguyễn Duy Trinh,4.4
22471489,110.0,110.0,5.0,5.0,Sổ đỏ,10.839486125,106.79618454,192.0,5.0,22.0,1.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú A, Đình Phong Phú,4.0
22522034,50.0,50.0,4.0,3.0,Sổ hồng,10.693395615,106.74153137500002,43.0,5.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0, Huyện Nhà Bè, Thị Trấn Nhà Bè, Đào Tông Nguyên,5.9
22522030,88.0,88.0,6.0,4.0,Sổ hồng,10.67145729,106.70388031000005,43.0,8.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Huyện Nhà Bè, Xã Nhơn Đức, Lê Văn Lương,5.5
22476071,56.0,56.0,2.0,2.0,Sổ đỏ,10.82986641,106.78774261499996,192.0,4.3,14.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú B, Đường 11,4.0
22472466,200.0,65.0,4.0,3.0,Sổ hồng,10.80635738,106.82874298000002,192.0,4.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0, Quận 9 (TP. Thủ Đức), Phường Trường Thạnh, Ích Thạnh,4.8
22476083,80.0,80.0,2.0,1.0,Sổ hồng,10.81776905,106.77964401500004,192.0,4.0,20.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long B, Dương Đình Hội,4.0
