price(billionVND),id
5.9,22541753
14.2,21508124
10.7,22532471
7.8,22541987
5.7,22541989
8.7,22542018
5.2,22542019
3.6,22542021
3.6,22542029
85.0,22492684
75.0,22492767
7.1,22380882
6.5,22390797
19.5,22416673
4.5,22437931
24.0,22456874
6.5,22380838
30.0,22486096
29.0,22543276
13.9,22370689
11.2,22398749
13.2,22496850
6.5,22390879
6.3,22436998
10.5,22508937
2.79,22516016
4.0,22542069
44.0,22509739
6.9,22463875
4.5,22449835
5.4,22508962
9.3,22416044
17.0,22510003
6.9,22510005
9.9,22543263
62.0,22515329
8.0,22442831
440.0,22515374
5.0,22509705
64.0,22515393
6.9,22517756
80.0,22543215
4.9,22452604
37.0,22543229
9.4,22370989
28.8,22499280
11.9,22399774
7.3,22398766
4.6,22508969
27.0,22534710
130.0,22509189
18.0,22509697
18.0,22509699
19.5,22509707
3.2,22509729
50.0,22543255
60.0,22543253
40.0,22543251
15.5,22543248
5.6,22509815
6.5,22509737
350.0,22478088
47.0,22509738
14.0,22495235
22.5,22509767
9.0,22510010
2.5,22510023
9.0,22510028
7.2,22508768
19.0,22508927
5.0,22509698
3.7,22508760
9.0,22508958
4.0,22509181
50.0,22478544
12.7,22509813
4.35,22509732
6.8,22510040
9.35,21807912
1.55,22510500
12.8,22510851
30.0,22511266
47.0,22508761
6.4,22508764
28.0,22471014
9.3,22508767
5.8,22509720
25.0,22541860
10.3,22509721
8.9,22509708
170.0,22541868
15.5,22521113
6.9,22509709
41.0,22526096
8.5,22509727
32.0,22526052
16.0,22509825
20.0,22366958
8.5,22510836
60.0,22527596
7.55,21767951
5.8,22511263
19.0,22515796
9.5,22466059
7.5,22517722
8.15,21768493
8.85,21809479
9.9,22517737
30.0,22501603
17.99,21783113
6.2,22517744
250.0,22474421
10.99,21807883
14.45,22518123
18.5,22527568
11.58,21840228
26.0,22508921
45.0,21670419
9.35,21798867
10.8,22518120
28.0,21738409
13.69,21775478
30.0,22456881
7.69,22499799
18.0,22508926
26.0,21788575
6.99,22287948
5.3,22509293
10.0,22478089
8.49,22496522
9.5,22509730
45.0,22527586
15.78,22156400
22.0,22509776
30.0,22527611
29.99,22367741
3.85,22509731
45.0,21785006
7.99,22158845
9.45,22509782
17.0,22527593
7.89,21992074
22.0,22522111
17.99,21995809
23.0,22509817
14.49,22039906
8.5,22509818
12.59,21807165
3.4,22510305
4.4,22510246
13.99,21807039
1.7,22510505
6.5,22510510
11.0,22510873
7.3,22517714
23.5,22517717
13.5,22484298
15.0,22508757
6.0,22525907
6.7,22508944
22.99,22377021
6.0,22527921
4.8,22508950
6.2,22525459
8.0,22527878
68.0,22508982
5.9,22536490
6.0,22527062
19.999,22543225
3.6,22509722
27.8,22526730
11.5,22524271
3.98,22463557
45.5,22036575
4.2,22476046
3.4,22035143
5.99,22473176
10.8,22517748
15.9,22318315
7.0,22522213
3.15,22502141
5.3,22508989
8.5,22455167
6.989,22522913
12.9,22509741
4.25,22509710
8.9,22535822
7.0,22521981
12.5,22495774
10.0,22517730
6.45,22520572
6.0,22524402
4.99,22318773
11.8,22517761
5.2,22514077
5.0,22525190
13.8,22227214
3.8,22509786
15.5,22488756
5.0,22525851
6.25,22496665
12.0,22509793
14.99,22457808
8.0,22527835
7.1,22323401
10.0,22509828
15.99,22393426
6.25,22496664
6.5,22509778
25.9,22505119
2.5,22502137
1.8,22509715
22.99,22394970
5.7,22500043
3.5,22509798
4.25,22510050
18.5,22510056
6.0,22508933
25.0,22509061
25.5,22509071
6.5,22509718
3.5,22509703
33.0,22515754
7.6,22543233
3.8,22510062
21.5,22508672
8.9,22534796
12.4,22531930
10.5,22543228
4.5,22505357
13.5,22505282
8.6,22501269
5.9,22070867
3.7,22069958
2.95,22419352
10.5,22070849
13.0,22417083
9.5,22067304
6.9,22417059
6.2,22067317
8.2,22416559
19.5,22069944
4.8,22462954
21.99,22036605
14.0,21972477
8.8,22419321
22.99,21627652
3.9,22465542
5.2,21946315
5.79,22466517
8.4,21644627
4.7,22465565
36.0,21615611
5.2,22478159
22.0,21615425
4.7,22421772
8.1,21607332
12.5,22424324
12.8,21595158
5.7,22457643
6.3,21560970
8.4,22425561
3.39,21560927
3.7,22458175
15.5,22062137
4.8,22459925
8.1,22062105
5.65,22461295
6.2,22062082
3.75,22461347
6.6,22061290
18.5,22299065
6.7,22054881
4.3,22342400
8.9,22054384
3.98,22478898
4.5,22462143
8.6,22053627
5.2,22298997
10.9,21535400
8.5,22410460
5.5,21533422
6.9,22411005
5.0,21498519
7.5,22412183
9.0,21501724
4.5,22412696
2.15,21344605
8.8,22412703
6.69,21338711
18.5,21282477
16.0,22537907
6.9,21338705
5.2,22452543
4.65,21337068
3.89,22539263
6.3,22453303
4.2,21329236
5.6,22539280
5.99,22456508
7.8,21329237
8.3,22542544
5.7,22412724
3.05,21321397
4.0,22539292
4.3,22412684
9.1,21286430
15.0,22412753
6.2,22438409
10.8,21946283
8.8,22464621
5.6,22538222
4.9,22439226
6.95,21695532
9.5,22462550
3.8,22440519
8.0,21698467
9.3,22455974
1.99,22440642
6.2,21545628
3.1,22442967
5.45,21545575
5.9,22439284
8.9,22542223
4.6,21545548
2.9,22445162
3.7,21279653
7.5,22446939
6.9,21279596
12.5,22542616
4.6,22446975
8.85,21278047
5.6,22448240
6.4,21277358
10.9,22542777
4.95,22448308
7.4,21275861
10.8,22542783
5.45,22449543
6.7,21274759
9.5,22542789
6.0,22415987
5.85,21274179
9.8,22542943
4.3,22450715
5.4,21274174
9.0,22542967
5.9,22412069
8.3,21273494
8.5,22543009
4.8,22428324
6.0,21269499
6.9,22543115
3.2,22430644
4.95,21267937
12.0,22543127
37.0,22543186
4.5,22430698
8.3,21269478
13.0,22543131
2.8,22434992
14.4,21267545
4.8,21279682
5.8,21279893
3.8,21282471
4.75,22541534
6.4,21352883
6.8,21378235
6.6,22541975
4.6,21377827
5.3,21282494
6.35,21329225
4.0,21530041
9.3,21530978
4.7,21650315
16.3,21594966
9.8,22541549
10.6,22542457
4.5,22542274
7.95,22485447
11.4,22542502
7.6,22490130
8.3,22542913
11.0,22508745
8.8,22287752
12.8,22505925
11.5,22523009
14.0,22531115
14.5,22543161
8.8,22531119
25.0,22543159
16.9,22531138
23.0,22543153
11.0,22542702
45.0,22540421
6.5,22543138
5.8,22543111
5.0,22543122
4.6,22543128
59.0,22018754
6.7,22543035
2.68,22543077
11.0,22541896
4.0,22541839
25.0,22543070
46.0,22543066
20.5,22463524
15.5,22082307
12.5,22082636
27.5,22539333
10.5,22086720
36.0,22134202
5.1,22495394
8.5,22086857
10.8,22186060
17.0,22186102
43.0,22186033
5.2,22542999
6.5,22131348
10.2,22502935
22.5,22288502
20.0,22491769
15.4,22223927
26.5,22215613
1.52,22425570
10.6,22502954
4.7,22491042
16.99,22016142
5.1,22490991
0.119,22317424
5.95,22542672
16.99,22016124
7.5,22542685
7.9,22542696
160.0,21988145
3.98,21991876
25.4,22501980
86.0,22297354
15.5,22538458
5.95,22541598
7.75,22541602
30.9,22542974
6.3,22542135
106.0,22541531
47.5,22437462
10.5,22423834
1.98,22186053
5.45,22443458
1.26,22520218
7.5,22168369
25.0,22419494
0.87,22518448
2.9,22342261
48.0,22426328
1.35,22520919
30.0,22183619
17.9,22488755
1.29,22520930
45.0,22535820
22.5,22542066
1.18,22520225
11.5,22500496
15.8,22324790
0.91,22518678
8.5,22506470
3.5,22465970
117.0,22502277
34.0,22542935
3.2,22534743
9.3,22394756
7.8,22459165
13.9,22493430
36.0,22462294
19.5,22396616
55.0,22542243
5.5,22491200
110.0,22499588
9.5,22361281
10.5,21711358
18.0,22542732
7.35,22542912
85.0,22541688
9.0,22542908
9.2,22542900
8.8,22542192
5.1,22542181
3.65,22542394
17.85,21804822
7.99,21777915
18.99,21806075
7.35,21723590
8.28,21666757
26.0,22542888
15.75,21743407
50.0,22536291
51.0,22541849
24.0,22536293
15.6,22533586
52.0,22533601
51.5,22533605
33.0,22538533
34.0,22538532
27.5,22538535
27.0,22538539
13.99,22416652
5.7,22400737
35.0,22387147
5.6,22387098
7.99,22384795
6.2,22367037
4.3,22485922
17.2,22482581
7.3,22481407
8.45,22465860
4.5,22383805
19.5,22377045
7.9,22492834
5.95,22480829
4.2,22459109
58.0,22541841
3.9,22459107
35.0,22541852
4.9,22433274
270.0,22541865
8.9,22424817
56.0,22493706
6.3,22432118
6.4,22525633
9.4,22437205
7.9,22542848
17.5,22416663
2.6,22469531
60.0,22541679
6.9,22467451
8.9,22459975
4.8,22542845
4.2,22492735
5.7,22460969
5.15,22490511
8.5,22484586
69.0,22478383
5.3,22503539
13.5,22479163
6.7,22502013
5.2,22484087
11.5,22508714
11.5,22480339
7.6,22363347
7.5,22469536
3.65,22363144
17.5,22361757
7.4,22466667
5.8,22370349
14.5,22478572
11.5,22362441
6.0,22369732
27.0,22513143
11.0,22494831
13.0,22365463
11.5,22536665
4.6,22530449
5.6,22519910
17.0,22508717
6.3,22386644
3.55,22542821
5.1,22540371
7.99,22385152
10.99,22537849
6.5,22379297
4.85,22542792
119.0,22541650
3.98,22376992
6.98,22367099
7.0,22533462
390.0,22541632
10.0,22367724
14.5,22533454
6.8,22361117
5.0,22533444
4.3,22361325
9.0,22533002
14.5,22527340
7.0,22525274
4.29,22516212
8.3,22525199
13.0,22542316
4.0,22525187
4.65,22515460
4.25,22457782
4.0,22523682
8.15,21772536
4.5,22447925
5.0,22504093
10.85,21808568
9.7,22387286
590.0,22541637
5.5,22542788
6.8,22523513
10.5,22435447
9.85,21807799
12.6,22453783
17.4,22413013
12.6,22500806
23.99,21809416
2.8,22514371
15.0,22416685
2.86,22504864
14.35,21875005
2.8,22514351
5.0,22504857
5.35,22459126
8.89,22502116
7.8,22371095
5.9,22537825
2.0,22504868
26.89,22367210
5.0,22504894
8.35,21790925
9.0,22504874
11.85,21778447
7.0,22504886
4.0,22510612
4.0,22511120
7.7,22542650
3.0,22513325
12.0,22542652
3.0,22492839
10.0,22542656
65.0,22541631
2.0,22494830
4.0,22498243
2.0,22498268
21.0,22519594
36.0,22521967
6.0,22522313
5.0,22521524
36.0,22521813
12.0,22523236
8.0,22500801
12.45,22541616
5.0,22500803
4.9,22368862
6.95,22492827
13.5,22423754
6.3,22442745
9.0,22521512
21.999,22425473
42.0,22541617
29.5,22415395
3.5,22413155
5.9,22368848
5.9,22457104
5.95,22412822
14.9,22415958
7.25,22424496
6.57,22528231
5.2,22368854
9.3,22413141
6.9,22542768
6.9,22419190
6.4,22390841
7.3,22429454
25.0,22416655
6.5,22542760
5.2,22368802
4.5,22453817
4.25,22419311
5.5,22466191
8.4,22396915
3.5,22407093
18.9,22458390
6.9,22542639
4.5,22397149
4.35,22542679
2.9,22418337
4.85,22542469
2.5,22542746
42.0,22542709
61.74,22542096
13.5,22542713
5.9,22362950
12.7,22367737
255.0,22542195
30.9,22542199
10.0,22541979
79.0,22542211
80.0,22542655
275.0,22542210
11.899,22541978
120.0,22542699
330.0,22542207
499.0,22542204
175.0,22542219
320.0,22542218
66.0,22542224
47.0,22542232
107.0,22542235
510.0,22542247
33.5,22052749
75.0,22542240
86.0,22542256
9.3,22541123
86.0,22542261
8.7,22542586
150.0,22542267
48.0,22542598
32.0,22541765
2.65,22542630
6.5,22540722
11.5,22541928
7.7,22541777
1.25,22377539
6.7,22542680
1.17,22377553
1.08,22377665
1.25,22379999
1.16,22461250
4.45,22542310
1.18,22378592
1.15,22459928
215.0,22542222
1.18,22464867
1.05,22465069
1.34,22464841
1.23,22377680
1.07,22459590
1.22,22030715
4.2,22541955
1.06,22461305
1.75,22029665
4.35,22541945
1.15,22461503
0.97,22516551
2.3,22029595
1.12,22461442
0.935,22516548
1.75,22029592
1.19,22459562
0.925,22516546
2.1,22029568
1.14,22377656
0.96,22516542
0.81,22024241
1.13,22377661
1.45,22516541
0.91,22024237
0.95,22516539
0.72,22024229
7.1,22542593
3.38,22525605
7.0,22525793
0.99,22516535
0.92,22024149
7.7,22525589
0.93,22516533
0.92,22024117
5.6,22520783
5.0,22525683
1.2,22516530
0.82,22024105
6.15,22513608
8.0,22526929
0.96,22516526
0.965,22024097
5.9,22513050
5.0,22525061
0.98,22516519
0.95,22024017
51.0,22541718
5.9,22513063
5.0,22524290
0.975,22516517
1.1,22023988
10.9,22487638
6.549,22524329
1.15,22516511
1.05,22023983
4.9,22541588
6.9,22485999
6.099,22524097
0.98,22516508
0.85,22023971
9.8,22458153
8.0,22524179
0.935,22516506
1.5,22023549
28.0,22457930
6.0,22524252
0.945,22511061
0.85,22023526
5.0,22523093
1.62,22520375
0.985,22511057
1.2,22023480
6.9,22451106
29.0,22470447
7.0,22523012
1.48,22520400
0.99,22511049
1.25,22030706
9.0,22451103
5.899,22522491
0.88,22511044
2.05,22029584
7.5,22542644
14.9,22450971
8.0,22530932
1.64,22520398
0.94,22511020
1.13,22030097
9.3,22450962
8.0,22533872
0.975,22511008
1.85,22029582
4.8,22450017
5.0,22542594
11.0,22474691
6.0,22522151
1.55,22520370
0.925,22511001
2.15,22029577
3.8,22450006
33.0,22470422
1.06,22518667
7.0,22522075
1.76,22520369
0.92,22510991
2.2,22029573
47.5,22525550
16.9,22486844
5.5,22476923
6.0,22533166
0.965,22510984
1.2,22024765
3.9,22449392
18.0,22475117
2.7,22330759
6.0,22528830
0.915,22510974
30.9,22542193
1.25,22024696
108.0,22516661
10.9,22530419
10.0,22525120
1.06,22510958
0.87,22024689
75.0,22528693
7.2,22489629
4.0,22525172
1.35,22510963
26.5,22542144
0.94,22024680
11.5,22465511
5.0,22525944
0.96,22510944
6.3,22542157
1.03,22024676
13.5,22457029
29.0,22473671
0.87,22510931
0.965,22024246
2.85,22454881
0.985,22510925
0.89,22024245
200.0,22541746
3.9,22452076
0.89,22510919
0.81,22024132
15.6,22451762
28.0,22476553
0.98,22510905
0.89,22024142
135.0,22541772
26.0,22500955
7.95,22451745
0.975,22510910
0.72,22024129
37.0,22519701
5.95,22451531
3.7,22469431
0.95,22510888
0.825,22024122
86.0,22541788
56.0,22501779
12.9,22451502
3.7,22469386
0.98,22508022
1.3,22023497
35.0,22500966
6.99,22451498
2.25,22339191
0.97,22507997
0.85,22023437
26.5,22475164
3.99,22451232
0.965,22507990
0.82,22023174
12.5,22542623
27.0,22495301
3.7,22451373
1.08,22507985
0.81,22031145
30.0,22469860
6.7,22451196
1.27,22507975
1.23,22030721
39.0,22469862
5.7,22451183
8.5,22541847
0.93,22511025
0.81,22030692
74.0,22469859
5.9,22451122
8.5,22541845
1.25,22508056
1.15,22030689
33.0,22464039
7.9,22451117
1.36,22508043
1.2,22030684
30.0,22468552
1.17,22508037
1.25,22030094
22.5,22462392
1.07,22508032
1.22,22030090
20.0,22462386
0.96,22506108
1.25,22030078
19.0,22460691
0.95,22506105
0.945,22025554
23.0,22456817
10.0,22541798
0.935,22506100
0.92,22024733
32.0,22456767
1.35,22506097
0.92,22024252
31.0,22456754
1.2,22506093
0.825,22024232
22.0,22426197
1.05,22506088
0.72,22024113
0.98,22506085
0.85,22024083
0.98,22506080
0.79,22024070
0.835,22506073
1.14,22023422
62.0,22537167
0.88,22506065
1.25,22023411
0.965,22506062
0.95,22023387
2.2,22338091
0.875,22506059
1.3,22023380
3.35,22338127
0.875,22506018
1.22,22023367
0.86,22506016
0.91,22031152
13.9,22537551
1.05,22506000
1.02,22030711
35.0,22537175
0.955,22511036
1.35,22030695
1.8,22338285
1.06,22508066
0.91,22024740
68.0,22537156
2.2,22345036
0.98,22505991
1.3,22024726
38.0,22535625
2.25,22345056
0.88,22505989
0.82,22025187
12.8,22483951
14.99,22541624
3.1,22496659
135.0,22535613
2.4,22344924
0.95,22505986
1.15,22024709
26.9,22478655
15.0,22541609
7.3,22484301
32.0,22535607
2.3,22344595
0.89,22505980
0.95,22024701
79.0,22471477
15.0,22541596
9.8,22541229
59.5,22535595
3.5,22542142
2.15,22344582
0.915,22505977
0.825,22024089
15.9,22512239
14.5,22541574
6.3,22481027
32.0,22535588
2.3,22344570
0.99,22505974
1.1,22024077
79.0,22472244
45.0,22535571
0.88,22505971
1.05,22024061
320.0,22478316
35.0,22513759
11.799,22512523
19.9,22535559
0.975,22505964
0.83,22024067
11.9,22542455
49.0,22503517
4.9,22512461
20.0,22535544
2.35,22344521
0.92,22505962
1.25,22024055
45.0,22503511
11.9,22542452
28.5,22535527
2.35,22542041
2.25,22344506
1.015,22505958
1.1,22024046
0.89,22518514
40.0,22503504
55.0,22535492
0.99,22505954
1.19,22024005
1.27,22518483
60.0,22503495
36.0,22535487
0.97,22505952
1.12,22024000
6.9,22542163
1.19,22518465
50.0,22503499
8.0,22230313
47.0,22535477
25.0,22455240
0.97,22505948
1.25,22023509
6.8,22451092
14.8,22542417
1.28,22518414
20.0,22503486
17.0,22481225
41.0,22535408
62.0,22446503
0.965,22505946
0.72,22023449
4.9,22526476
0.93,22518392
21.0,22503483
39.0,22534572
3.2,22332089
0.985,22505942
1.2,22023343
10.9,22504603
1.25,22518369
95.0,22503478
94.0,22534556
2.15,22330962
0.96,22505940
0.95,22023168
4.95,22504597
1.03,22518385
18.0,22503034
32.0,22534546
1.28,22505935
1.15,22030708
18.8,22504586
1.04,22520638
3.79,22542303
19.0,22503031
83.0,22534530
1.42,22505612
0.81,22031140
24.8,22494897
1.36,22518686
27.0,22498784
0.89,22506003
0.91,22023184
5.5,22494945
1.49,22518402
38.0,22498800
42.0,22532773
0.86,22506011
1.15,22023351
3.6,22489632
0.97,22520645
38.0,22513784
28.5,22534333
0.98,22505620
0.98,22024286
7.9,22542576
7.5,22488325
1.37,22518374
45.0,22498791
36.5,22534339
1.8,22345063
0.935,22505623
0.935,22024291
7.999,22542558
18.8,22486194
0.99,22518432
19.0,22498780
43.0,22534344
1.25,22505629
0.915,22024293
5.5,22484119
35.0,22513780
105.0,22534373
1.08,22505936
0.95,22024720
7.1,22484115
79.0,22498770
39.899,22534382
0.885,22506091
1.01,22024747
17.0,22498072
505.0,22537810
0.955,22509518
1.1,22024756
6.7,22451105
95.0,22513709
45.0,22534393
1.07,22509522
0.95,22024817
9.3,22450097
80.0,22513717
27.0,22534404
2.6,22339288
1.16,22509526
0.85,22025202
7.8,22450011
80.0,22513720
22.0,22534425
2.4,22339242
1.04,22509532
0.81,22025212
5.5,22450008
25.0,22513764
39.5,22534435
1.135,22509539
2.4,22542036
0.935,22025513
5.5,22450004
55.0,22513755
53.0,22534477
2.5,22331934
1.24,22509544
1.2,22025538
9.5,22449381
59.0,22513752
37.0,22534479
2.3,22331641
1.25,22509548
1.75,22029600
8.4,22448205
69.0,22513743
38.0,22534492
2.5,22330925
8.85,22542538
0.91,22509552
1.85,22029606
5.5,22526764
59.0,22513738
31.0,22534485
3.1,22330814
0.88,22509556
1.55,22029611
16.9,22513045
29.0,22513768
35.0,22534518
42.0,22534560
1.2,22330742
1.17,22509569
1.33,22030082
12.5,22504609
65.0,22513734
38.0,22534583
2.5,22330423
0.97,22509573
1.05,22030102
3.8,22485903
75.0,22513725
105.0,22534623
1.27,22509577
1.3,22030681
6.95,22472432
24.0,22513772
68.0,22534629
3.1,22330378
0.87,22509581
4.2,22469878
4.65,22542555
13.9,22425459
48.0,22534634
2.4,22330366
0.985,22515339
5.8,22468673
24.0,22427023
35.0,22534638
8.3,22453797
25.0,22534645
6.9,22452079
55.0,22534654
5.7,22103910
10.7,22452070
33.0,22322459
35.0,22534671
1.2,22332553
11.8,22452067
40.0,22322467
28.0,22534676
3.8,22451783
29.0,22534678
2.45,22542050
18.3,22519586
5.9,22451729
6.7,22451490
24.0,21969645
6.9,22451357
8.6,22451109
24.0,21921203
8.7,22450968
10.5,22450960
10.9,22450958
105.0,22542556
7.7,22449388
85.0,22542362
9.2,22529555
4.8,22448258
5.95,22541555
11.5,22450967
2.3,22337363
11.5,22450972
3.4,22337301
6.9,22451099
5.1,22451094
5.7,22494005
3.85,22542091
2.6,22542043
5.2,22451101
1.5,22332173
6.7,22451707
1.95,22332132
2.7,22452054
2.2,22332035
4.0,22541935
9.3,22451773
2.45,22542057
14.8,22542549
12.9,22452059
2.7,22542272
9.5,22452062
2.8,22542233
15.5,22453810
2.35,22542046
2.55,22542341
5.9,22454860
5.5,22485875
135.0,22542388
24.8,22496707
147.0,22542391
8.6,22425081
2.65,22542078
30.9,22542539
4.3,22371688
24.8,22542542
5.9,22370433
2.45,22542333
3.1,22414987
7.3,22381142
3.85,22387271
13.5,22385346
48.0,22542081
3.9,22397733
87.48,22542080
11.5,22542393
10.0,22542442
10.0,22542443
50.0,22307738
12.0,22542373
5.8,22495785
4.9,22509997
5.1,22508934
7.4,22508556
5.8,22511943
5.2,22533995
3.25,22537616
2.4,22495004
0.92,22495386
2.2,22497407
1.35,22424571
3.8,22496674
1.09,22441160
3.2,22502812
1.24,22441168
3.6,22511153
1.15,22424784
3.95,22534718
1.12,22424768
2.6,22536568
1.29,22441154
1.18,22424761
1.14,22424727
1.38,22424632
0.99,22424687
1.28,22424615
1.36,22424578
1.21,22424591
1.19,22425326
1.41,22424985
1.28,22424557
0.966,22495228
1.18,22425309
1.15,22425318
4.3,22542536
6.4,22542537
3.2,22532532
3.0,22531304
3.999,22520085
4.35,22541900
6.5,22486629
6.35,22486617
5.9,22497556
5.4,22542368
7.25,22542225
4.0,22542325
2.7,22528117
6.4,22526161
26.5,22539379
42.3,22539373
3.6,22539368
56.0,22539364
6.5,22479165
6.5,22326999
22.0,22266792
90.0,22144844
2.3,22542572
2.85,22542608
8.5,22542687
7.6,22542667
5.3,22542668
5.7,22542717
11.3,22542722
40.0,22542724
80.0,22542793
4.3,22542894
7.8,22542959
9.9,22543056
4.25,22543125
6.4,22543129
11.5,22543163
14.0,22542596
5.9,22542606
14.5,22542601
60.0,22542843
69.0,22542849
80.0,22542865
63.0,22542861
76.0,22542871
88.0,22542828
65.0,22542836
78.0,22542826
66.0,22542812
17.5,22543180
10.5,22543187
18.5,22543197
14.2,22543235
5.5,22542553
13.0,22542547
3.6,22542533
6.5,22542543
15.0,22542514
23.4,22542517
6.0,22542727
9.9,22542737
6.99,22542734
5.0,22542774
17.0,22542775
9.39,22542532
3.6,22542534
2.55,22542573
5.2,22542575
11.8,22543852
5.5,22509187
4.5,22536731
4.7,22495425
6.0,22538653
4.95,22519751
10.0,22492660
8.7,22517757
5.8,22499260
0.0087,22499177
7.9,22416646
5.9,22458225
17.6,22413136
19.9,22412673
6.5,22394035
5.2,22542154
10.9,22389603
6.9,22369390
6.6,22541835
6.5,22390913
13.8,22541244
18.9,22387255
7.0,22508931
11.499,22541242
5.1,22376072
15.99,22541256
6.95,22508221
11.99,22541253
6.5,22393987
11.499,22541260
3.9,22543963
5.4,22543528
12.5,22541264
8.2,22541606
10.8,22543942
12.499,22541269
18.3,22465344
27.5,22422528
4.99,22322377
27.9,22394488
12.9,22500248
6.2,22541807
11.4,22445874
6.95,22543902
7.8,22383004
30.5,22449889
4.9,22368812
3.65,22542903
40.0,22543760
8.99,22543751
35.0,22543887
69.0,22543897
36.0,22543905
5.9,22422399
51.0,22387210
6.4,22391004
3.3,22541782
24.9,22473089
8.5,22429979
6.5,22390869
4.99,22412874
9.1,22460307
5.0,22380887
5.1,22374075
7.5,22453342
6.9,22387226
590.0,22541907
6.5,22390631
7.5,22461538
6.45,22543837
1150.0,22541940
8.1,22385913
6.1,22543726
7.15,22389558
13.5,22389618
10.5,22453385
10.8,22438248
5.9,22433376
4.5,22456525
20.9,22456503
24.0,22542360
5.9,22385692
6.9,22385664
6.8,22541831
12.5,22388217
6.5,22541802
12.5,22389591
3.2,22541779
9.5,22388616
4.95,22543489
4.3,22423273
6.5,22390687
55.0,22388410
6.7,22390681
5.0,22415840
10.8,22388589
120.0,22542970
8.7,22456479
4.2,22534432
8.7,22413530
4.0,22534395
3.5,22526734
4.0,22517483
4.0,22517446
3.95,22517104
4.5,22517032
3.6,22511606
4.75,22508488
4.5,22507675
5.6,22501969
5.4,22484638
3.6,22480280
6.7,22474021
11.5,22471470
3.6,22513663
6.7,22513629
6.0,22513650
6.5,22460553
4.2,22464329
4.95,22462382
5.2,22465928
4.75,22465948
4.45,22465992
4.2,22471453
3.8,22478032
4.2,22478039
7.9,22481116
6.8,22481801
4.0,22483664
4.8,22484643
5.5,22484661
5.95,22484667
3.7,22485034
3.7,22508589
3.9,22520949
3.8,22520959
3.3,22523779
4.45,22464321
4.2,22465972
7.95,22474079
4.85,22474085
3.55,22479950
3.3,22481930
6.0,22484324
4.8,22501952
4.1,22502025
5.95,22502029
6.5,22505117
3.7,22508592
3.7,22508605
3.6,22512897
4.65,22512908
4.65,22513611
4.65,22514081
3.7,22516327
5.7,22520571
8.45,22543561
4.35,22521009
7.5,22469483
5.5,22471468
4.35,22474056
12.0,22478045
5.0,22487641
3.95,22488649
6.8,22502000
11.9,22509987
4.5,22505115
6.29,22509984
7.99,22506493
4.75,22508480
9.19,22506491
3.3,22511608
25.99,22502290
3.2,22511611
10.9,22504189
8.95,22502287
5.15,22520574
11.5,22504200
9.59,22501094
4.4,22521911
12.5,22504219
5.25,22498566
4.6,22534272
12.5,22504037
8.0,22494847
3.5,22534289
11.2,22504214
8.7,22485909
12.5,22459183
11.3,22504181
4.55,22485877
4.7,22460562
6.195,22455850
6.19,22484084
7.95,22464317
11.3,22504102
6.0,22483971
4.8,22469940
11.0,22504111
7.69,22483412
9.79,22482683
4.0,22471457
6.2,22493405
8.19,22482678
4.35,22475492
7.2,22225133
5.8,22482600
7.2,22477898
9.3,22477700
7.8,22482598
5.0,22477899
12.8,22508892
7.89,22482596
12.0,22477880
10.5,22482593
5.2,22482649
6.85,22478651
9.9,22482591
4.0,22487649
8.9,22475816
6.99,22482407
3.35,22487652
7.1,22477170
6.89,22482394
3.65,22488647
7.4,22513646
6.149,22482365
4.2,22492515
6.5,22520071
6.789,22482347
4.0,22501960
7.4,22475809
3.25,22523735
11.5,22477743
6.5,22523784
11.1,22477876
8.7,22495676
6.0,22495686
11.5,22495718
9.5,22495739
9.7,22495745
50.0,22526310
12.8,22504246
7.98,22509039
9.3,22509095
8.4,22504546
8.9,22509119
9.0,22509173
8.5,22509183
6.8,22509433
7.4,22509852
7.5,22513536
7.4,22513548
7.4,22519551
6.0,22162102
10.8,22162168
8.9,22162195
7.3,22166739
9.8,22476944
9.5,22475679
6.8,22476159
7.65,22476950
7.6,22476968
8.8,22476974
9.8,22477006
8.6,22477673
6.5,22477676
11.9,22477731
80.0,22543719
12.0,22477861
8.9,22477872
6.6,22481281
7.5,22495753
19.9,22543716
10.5,22161335
7.7,22161460
50.0,22543714
8.6,22161544
8.9,22161589
55.0,22543709
8.3,22161650
26.9,22543703
8.4,22161709
16.499,22543686
22.5,22543698
8.5,22161737
23.5,22543695
8.3,22161774
27.9,22543688
7.7,22162041
7.8,22162134
24.0,22543635
8.5,22162156
8.7,22162202
7.9,22166705
6.7,22474072
6.2,22543087
9.0,22474133
10.0,22543447
24.0,22416191
6.5,22475663
7.5,22418983
6.75,22475775
6.5,22396271
6.75,22475793
4.5,22372735
7.7,22476939
5.2,22364484
13.5,22504236
6.5,22339805
11.5,22504258
6.9,22361289
12.6,22504264
40.0,22475810
13.5,22504332
5.79,22404410
9.3,22504338
16.0,22466918
6.9,22520073
9.0,22448782
18.5,22520074
7.9,22332352
8.5,22504353
17.8,22333909
9.0,22520244
6.2,22401376
75.0,22425167
4.8,22410819
6.95,22543647
6.3,22467781
18.5,22329374
17.0,22333023
6.2,22399850
8.3,22364992
5.29,22492559
7.0,22429703
8.8,22429002
5.389,22483662
20.0,22543258
1.38,22531881
7.9,22429394
8.9,22424048
4.3,22421286
1.0,22541710
13.5,22413994
2.85,22541723
74.0,22471344
3.15,22541725
8.6,22473621
5.5,22474403
21.0,22475684
